timestamp,open,high,low,close,volume,target_close,ma_5,ma_10,ma_5_minus_ma_10,std_5,bollinger_high,bollinger_low,rsi,macd,macd_signal,true_range,atr_5,up_down_ratio,close_to_high_ratio,close_to_low_ratio,change_rate
2024-10-20 00:45:00,68278.43,68286.0,68240.65,68285.99,17.22948,68246.0,68308.466,68362.126,-53.66000000000349,48.32897143541683,68405.12394287084,68211.80805712916,26.85363866375289,-23.15752959897509,-8.207008178274604,45.35000000000582,50.72200000000303,0.4,0.9997794928336327,0.00022050716636736554,-0.0020410474726946237
2024-10-20 00:50:00,68285.99,68286.0,68237.43,68246.0,17.52918,68231.24,68280.066,68347.33200000001,-67.26600000000326,26.862157024454607,68333.79031404892,68226.34168595109,22.922615125560014,-29.5292940272775,-12.471465348075185,48.570000000006985,52.90400000000373,0.4,0.17644636606970873,0.8235536339302912,-0.002076387670351565
2024-10-20 00:55:00,68246.0,68246.0,68231.23,68231.24,12.89927,68240.58,68262.334,68331.12,-68.78599999999278,22.975059956557327,68308.28411991312,68216.38388008688,21.747586302704107,-35.362336881051306,-17.04963965467041,14.770000000004075,41.03800000000338,0.4,0.0006770480710433627,0.9993229519289566,-0.0012977185271053626
2024-10-20 01:00:00,68231.24,68243.0,68231.23,68240.58,23.13922,68248.12,68256.45,68311.179,-54.729000000006636,24.252707065556756,68304.95541413111,68207.94458586889,24.20613562971043,-38.784323881802266,-21.396576500096785,11.770000000004075,29.692000000004192,0.6,0.7943925233647056,0.20560747663529447,-0.0004309359894536513
2024-10-20 01:05:00,68240.58,68252.0,68196.0,68248.12,44.86576,68210.01,68250.386,68293.39199999999,-43.005999999993946,20.94482943373033,68292.27565886745,68208.49634113254,26.08096581589075,-40.42189974983921,-25.201641150045273,56.0,35.292000000004194,0.6,0.9307142857142026,0.06928571428579744,-0.0004440640412992636
2024-10-20 01:10:00,68248.12,68253.3,68200.0,68210.01,21.18892,68195.0,68235.19,68271.828,-36.637999999991735,15.51392922534191,68266.21785845069,68204.16214154931,23.1825737030876,-44.28436631595832,-29.018186183227883,53.30000000000291,36.88200000000361,0.4,0.18780487804867194,0.812195121951328,-0.0011126733316747517
2024-10-20 01:15:00,68210.01,68210.01,68195.0,68195.0,19.58695,68211.99,68224.99,68252.52799999999,-27.537999999985914,22.027868712368395,68269.04573742475,68180.93426257526,22.246474143720576,-48.00322910917748,-32.815194768417804,15.009999999994761,30.170000000001163,0.4,0.0,1.0,-0.0007472965448523938
2024-10-20 01:20:00,68195.0,68212.0,68164.0,68211.99,21.12528,68239.99,68221.14,68241.73700000001,-20.597000000008848,22.34240922571798,68265.82481845144,68176.45518154856,15.214207250091675,-49.01449506843346,-36.055054828420936,48.0,36.81600000000035,0.6,0.9997916666667758,0.00020833333322419398,-0.00028212883130951383
2024-10-20 01:25:00,68211.99,68240.0,68211.99,68239.99,8.66798,68204.0,68221.022,68238.736,-17.714000000007218,22.21526659775888,68265.45253319551,68176.59146680449,22.784736041203416,-47.01460948017484,-38.246965758771715,28.00999999999476,40.06399999999849,0.6,0.9996429846485269,0.0003570153514731589,-8.645881966362623e-06
2024-10-20 01:30:00,68240.0,68240.0,68204.0,68204.0,8.79623,68169.66,68212.198,68231.292,-19.093999999997322,16.883455511529327,68245.96491102307,68178.43108897694,20.632270715743573,-47.782965677644825,-40.15416574254634,36.0,36.06399999999849,0.4,0.0,1.0,-0.0006464646938258989
