timestamp,open,high,low,close,volume,target_close,ma_5,ma_10,ma_5_minus_ma_10,std_5,bollinger_high,bollinger_low,rsi,macd,macd_signal,true_range,atr_5,up_down_ratio,close_to_high_ratio,close_to_low_ratio,change_rate
2024-11-01 00:45:00,2527.0,2533.25,2524.53,2531.6,1969.0586,2528.47,2527.286,2526.525,0.7609999999999673,3.3419575102024135,2533.969915020405,2520.602084979595,68.04166666666637,1.3128122962361886,0.8126211557332264,8.7199999999998,5.725999999999931,0.6,0.8107798165137466,0.1892201834862533,0.002244717787112105
2024-11-01 00:50:00,2531.61,2532.47,2528.41,2528.47,540.5963,2524.61,2527.052,2527.0780000000004,-0.026000000000294676,3.1725967282335708,2533.3971934564674,2520.706806543533,60.191669738296575,1.3870427370352445,0.92750547199363,4.059999999999945,5.479999999999928,0.4,0.014778325123139468,0.9852216748768605,-0.00046251640549643813
2024-11-01 00:55:00,2528.46,2528.78,2524.6,2524.61,387.4415,2526.63,2527.116,2527.049,0.06700000000000728,3.105467758647372,2533.3269355172947,2520.9050644827053,52.694417554049835,1.121473507040264,0.9662990790029569,4.180000000000291,4.9480000000000475,0.4,0.002392344497659709,0.9976076555023403,0.00012676831901248242
2024-11-01 01:00:00,2524.6,2528.0,2523.2,2526.63,640.6479,2527.97,2527.6620000000003,2526.993,0.6690000000003238,2.5970502498022223,2532.8561004996045,2522.467899500396,55.5892153892761,1.0617657227758173,0.985392407757529,4.800000000000182,5.490000000000054,0.6,0.7145833333333669,0.2854166666666331,0.00108165933674087
2024-11-01 01:05:00,2526.62,2529.79,2525.4,2527.97,689.9419,2529.51,2527.856,2527.004,0.8520000000003165,2.571338173013742,2532.998676346028,2522.7133236539726,57.321688500727554,1.1097808123372488,1.010270088673473,4.389999999999873,5.230000000000018,0.6,0.585421412300634,0.41457858769936595,0.0003838543727738841
2024-11-01 01:10:00,2527.97,2530.33,2525.99,2529.51,525.4738,2526.01,2527.438,2527.362,0.07600000000002183,1.8902169187684037,2531.218433837537,2523.6575661624634,59.152967400390345,1.2576014003147975,1.059736351001738,4.3400000000001455,4.354000000000087,0.6,0.8110599078341748,0.18894009216582522,-0.0008255648601673826
2024-11-01 01:15:00,2529.5,2530.79,2526.0,2526.01,511.1356,2521.39,2526.9460000000004,2526.9990000000003,-0.052999999999883585,1.8745346089092627,2530.695069217819,2523.196930782182,51.48276783328898,1.0798813322026035,1.063765347241911,4.789999999999964,4.500000000000091,0.6,0.002087682672279406,0.9979123173277206,-0.0009729203826818189
2024-11-01 01:20:00,2526.0,2526.01,2520.21,2521.39,1091.26,2519.66,2526.302,2526.709,-0.40699999999969805,3.0575349548288373,2532.4170699096576,2520.1869300903427,42.70623742454709,0.5597886140835726,0.9629700006102434,5.800000000000182,4.824000000000069,0.6,0.20344827586203437,0.7965517241379656,-0.001275444524104774
2024-11-01 01:25:00,2521.4,2521.5,2518.72,2519.66,958.8048,2509.41,2524.9080000000004,2526.285,-1.376999999999498,4.233393437893793,2533.374786875788,2516.441213124213,39.955903968642524,0.007923508844214666,0.7719607022570377,2.7800000000002,4.420000000000073,0.4,0.338129496402873,0.661870503597127,-0.0027586152305640876
2024-11-01 01:30:00,2519.66,2519.67,2495.42,2509.41,9797.7615,2514.48,2521.196,2524.526,-3.3299999999999272,7.642053388979081,2536.480106777958,2505.9118932220417,33.190883190883156,-1.242203550917111,0.369127851622208,24.25,8.392000000000099,0.2,0.5769072164948363,0.42309278350516366,-0.007341859278393259
